IDDIST;PROVINCIA;DISTRITO;antiguedad;nro_banios;nro_pisos;nro_cocheras;nro_dormitorios;estado_de_inmueble;precio_soles;latitud;longitud;area_constr_m2;area_total_m2
150133;Lima;SanJuanDeMiraflores;1;2;2;0;3;Bueno;62000;-12.17563361;-76.95977394;160;160
150140;Lima;SantiagoDeSurco;3;5;2;5;5+;Bueno;1450000;-12.1080894;-76.9601089;350;840
150140;Lima;SantiagoDeSurco;3;5;3;4;4;;800000;-12.08649227;-76.96021557;550;550
150132;Lima;SanJuanDeLurigancho;1;4;3;0;5+;;179000;-12.01324709;-76.96025098;306;306
150133;Lima;SanJuanDeMiraflores;3;3;3;1;4;Muy bueno;190000;-12.15692389;-76.96036937;300;200
150114;Lima;LaMolina;3;5;1;4;4;Remodelado;1750000;-12.07209738;-76.96051328;510;1169
150140;Lima;SantiagoDeSurco;1;4;2;5;4;;1800000;-12.0753387;-76.9606561;550;810
150114;Lima;LaMolina;3;3;2;0;3;Bueno;800000;-12.0753387;-76.9606561;400;566
150140;Lima;SantiagoDeSurco;1;5;3;2;4;Bueno;450000;-12.10939857;-76.96069255;420;420
150133;Lima;SanJuanDeMiraflores;3;2;1;0;2;Muy bueno;150000;-12.18989857;-76.96069519;120;140
150114;Lima;LaMolina;2;3;2;4;5+;A Remodelar;690000;-12.0695908;-76.960753;220;600
150114;Lima;LaMolina;2;4;1;3;4;Remodelado;1000000;-12.0706423;-76.9608025;360;1050
150114;Lima;LaMolina;1;5;2;4;4;;1450000;-12.07126464;-76.96081503;500;1000
150114;Lima;LaMolina;1;5;1;4;5+;Excelente;1450000;-12.070868;-76.9610381;500;1000
150114;Lima;LaMolina;3;5;2;5;4;Excelente;1350000;-12.070868;-76.9610381;500;1000
150114;Lima;LaMolina;4;3;2;0;3;A Remodelar;1000000;-12.07324705;-76.96115434;269;1168
150114;Lima;LaMolina;1;5;2;4;4;Excelente;1450000;-12.07182881;-76.96125575;500;1000
150114;Lima;LaMolina;4;5;1;3;3;A Remodelar;1500000;-12.07305296;-76.96125627;450;1169
150140;Lima;SantiagoDeSurco;8;4;2;3;4;Excelente;1600000;-12.1217211;-76.961258;550;1250
150114;Lima;LaMolina;3;4;2;4;5+;;880000;-12.06421081;-76.96126005;230;1148
150114;Lima;LaMolina;1;4;2;4;4;Remodelado;1450000;-12.0706034;-76.9612758;500;1000
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;1450000;-12.07031621;-76.96130549;500;1000
150114;Lima;LaMolina;1;5;2;5;4;Excelente;1400000;-12.06994844;-76.96130622;500;1000
150133;Lima;SanJuanDeMiraflores;3;5;3;0;5+;;149000;-12.1690821;-76.9613123;140;140
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;1450000;-12.06952327;-76.96133976;500;1000
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;1450000;-12.07075657;-76.96141114;500;1000
150114;Lima;LaMolina;1;5;2;5;4;Remodelado;1450000;-12.0704631;-76.96141278;500;1000
150114;Lima;LaMolina;3;4;3;1;4;;580000;-12.07176496;-76.96143841;360;240
150114;Lima;LaMolina;3;4;2;3;3;;1300000;-12.0724791;-76.9616175;1168;1168
150114;Lima;LaMolina;1;5;2;4;4;;1450000;-12.06947484;-76.96165439;500;1000
150133;Lima;SanJuanDeMiraflores;5;5;2;0;4;;260000;-12.1600103;-76.9617229;228;228
150140;Lima;SantiagoDeSurco;8;5;2;4;4;Remodelado;1700000;-12.0853364;-76.9617996;500;870
150114;Lima;LaMolina;1;4;2;5;3;A Remodelar;1300000;-12.07291076;-76.96196303;540;1008
150140;Lima;SantiagoDeSurco;2;4;3;1;4;Muy bueno;345000;-12.0986855;-76.9619721;160;160
150140;Lima;SantiagoDeSurco;2;5;2;5;5+;Muy bueno;680000;-12.10514257;-76.96199645;302;442
150140;Lima;SantiagoDeSurco;3;4;2;2;4;A Remodelar;665000;-12.1116805;-76.9622619;500;400
150140;Lima;SantiagoDeSurco;4;4;3;3;4;A Remodelar;890000;-12.111813;-76.962382;450;400
150140;Lima;SantiagoDeSurco;4;5;3;3;4;A Remodelar;880000;-12.111834;-76.962468;450;400
150140;Lima;SantiagoDeSurco;4;3;1;2;4;A Remodelar;850000;-12.11093728;-76.96265648;211;528
150140;Lima;SantiagoDeSurco;2;2;2;4;3;Muy bueno;795000;-12.1107975;-76.9626617;250;396
150140;Lima;SantiagoDeSurco;1;3;2;2;3;Remodelado;840000;-12.10570595;-76.96270812;357;416
150140;Lima;SantiagoDeSurco;1;5;3;2;5+;Bueno;269000;-12.0985724;-76.9627266;203;173
150140;Lima;SantiagoDeSurco;3;3;3;3;4;Muy bueno;650000;-12.0887562;-76.9627537;357;300
150114;Lima;LaMolina;3;5;2;5;4;;1690000;-12.0697088;-76.9628658;500;1000
150114;Lima;LaMolina;1;5;2;5;4;;1550000;-12.0697088;-76.9628658;500;1000
150114;Lima;LaMolina;3;4;2;4;4;;1500000;-12.0697088;-76.9628658;400;1068
150114;Lima;LaMolina;1;5;2;3;5+;Bueno;1380000;-12.0697088;-76.9628658;554;1000
150114;Lima;LaMolina;2;5;2;5;5+;Bueno;1300000;-12.0697088;-76.9628658;285;1000
150114;Lima;LaMolina;3;4;2;2;3;;1200000;-12.0732097;-76.9628951;500;1008
150140;Lima;SantiagoDeSurco;2;3;2;2;4;Remodelado;840000;-12.104061;-76.962902;357;416
150140;Lima;SantiagoDeSurco;1;4;3;4;5+;Excelente;699000;-12.104061;-76.962902;403;403
150140;Lima;SantiagoDeSurco;2;4;2;2;4;Bueno;520000;-12.104061;-76.962902;250;400
150140;Lima;SantiagoDeSurco;1;3;3;0;4;Bueno;479000;-12.104061;-76.962902;280;230
150140;Lima;SantiagoDeSurco;3;4;1;3;4;;465000;-12.104061;-76.962902;216;308
150140;Lima;SantiagoDeSurco;3;4;2;2;5+;A Remodelar;440000;-12.104061;-76.962902;183;266
150140;Lima;SantiagoDeSurco;4;3;2;1;3;A Remodelar;700000;-12.11113513;-76.96290467;234;396
150114;Lima;LaMolina;1;2;1;3;3;A Remodelar;690000;-12.0704593;-76.96302396;200;639
150114;Lima;LaMolina;3;3;1;4;4;;1500000;-12.0744384;-76.9631368;685;1035
150114;Lima;LaMolina;1;5;2;4;4;;1400000;-12.0756007;-76.9632317;500;1000
150114;Lima;LaMolina;4;3;1;2;3;Bueno;1950000;-12.07211921;-76.96330011;442;1002
150114;Lima;LaMolina;2;5;2;4;5+;Bueno;1350000;-12.07201957;-76.96332999;700;1052
150137;Lima;SantaAnita;3;3;2;1;5+;Excelente;320000;-12.0517906;-76.9633572;240;160
150114;Lima;LaMolina;3;4;2;5;3;Bueno;1300000;-12.0830969;-76.9633811;700;1064
150137;Lima;SantaAnita;3;3;2;2;5+;Muy bueno;259000;-12.05179924;-76.96339013;166;166
150114;Lima;LaMolina;1;5;2;2;4;;1180000;-12.10313;-76.9634059;500;650
150131;Lima;SanIsidro;6;5;3;2;5+;Remodelado;1350000;-12.10390678;-76.96341276;536;386
150137;Lima;SantaAnita;1;5;3;0;5+;A Remodelar;250000;-12.0475697;-76.9634289;378;144
150114;Lima;LaMolina;1;5;2;5;3;;1600000;-12.0765459;-76.9634385;423;1230
150140;Lima;SantiagoDeSurco;2;3;2;2;4;;1400000;-12.08474342;-76.96348907;776;603
150137;Lima;SantaAnita;2;4;3;1;3;Muy bueno;179000;-12.04762882;-76.9635009;245;120
150114;Lima;LaMolina;4;5;2;4;5+;;1800000;-12.07091472;-76.96352543;443;1001
150114;Lima;LaMolina;2;5;3;5;5+;Bueno;1299000;-12.06542502;-76.96355011;525;1114
150114;Lima;LaMolina;2;5;3;5;4;Muy bueno;1300000;-12.06540452;-76.96358442;550;1114
150140;Lima;SantiagoDeSurco;1;3;2;4;3;Bueno;850000;-12.109609;-76.9635859;240;396
150140;Lima;SantiagoDeSurco;4;5;2;3;5+;Excelente;790000;-12.109609;-76.9635859;500;614
150140;Lima;SantiagoDeSurco;4;5;1;4;3;Remodelado;1800000;-12.1083946;-76.9636102;600;1250
150140;Lima;SantiagoDeSurco;3;5;2;4;4;Bueno;699000;-12.1083946;-76.9636102;403;403
150140;Lima;SantiagoDeSurco;2;3;2;1;3;Bueno;650000;-12.1083946;-76.9636102;396;396
150140;Lima;SantiagoDeSurco;3;4;2;4;4;Bueno;700000;-12.108291;-76.963622;400;393
150140;Lima;SantiagoDeSurco;1;5;2;4;4;Muy bueno;1600000;-12.07736126;-76.9636446;530;675
150140;Lima;SantiagoDeSurco;3;4;1;3;4;Muy bueno;2500000;-12.10750377;-76.96374698;396;1039
150114;Lima;LaMolina;2;4;3;2;5+;Muy bueno;575000;-12.0766803;-76.9638516;450;220
150114;Lima;LaMolina;1;5;2;5;4;;1450000;-12.0747974;-76.9639854;500;1000
150137;Lima;SantaAnita;3;4;2;2;5+;Excelente;269000;-12.052842;-76.963993;244;244
150114;Lima;LaMolina;1;5;3;3;4;Excelente;740000;-12.0770194;-76.964036;298;464
150140;Lima;SantiagoDeSurco;2;3;1;2;3;Excelente;780000;-12.10590921;-76.96405881;200;450
150111;Lima;ElAgustino;1;1;2;0;5+;;225000;-12.02759051;-76.96412866;120;153
150137;Lima;SantaAnita;3;5;4;1;5+;Excelente;385000;-12.0481476;-76.9641651;473;673
150140;Lima;SantiagoDeSurco;7;5;3;5;5+;;2100000;-12.1130366;-76.96417383;735;1140
150140;Lima;SantiagoDeSurco;3;3;2;4;4;Excelente;2800000;-12.0777685;-76.9642578;350;1080
150140;Lima;SantiagoDeSurco;5;5;3;5;5+;;2100000;-12.11316957;-76.96426034;750;1139
150137;Lima;SantaAnita;2;3;3;2;4;Remodelado;260000;-12.0465849;-76.964265;250;182
150140;Lima;SantiagoDeSurco;1;4;4;3;4;;1800000;-12.12396718;-76.96430914;500;1250
150140;Lima;SantiagoDeSurco;3;3;2;5;3;Remodelado;1150000;-12.105417;-76.964335;180;604
150140;Lima;SantiagoDeSurco;3;5;2;4;5+;Muy bueno;1512000;-12.10667407;-76.96438162;360;840
150140;Lima;SantiagoDeSurco;3;3;2;5;3;;1150000;-12.105291;-76.964464;180;608
150114;Lima;LaMolina;1;4;2;4;3;Bueno;2300000;-12.0765731;-76.9645604;800;1050
150114;Lima;LaMolina;3;5;2;5;4;;1390000;-12.0722682;-76.9645896;500;1000
150140;Lima;SantiagoDeSurco;3;4;2;3;4;;1850000;-12.1243493;-76.9646196;520;1250
150114;Lima;LaMolina;7;5;2;4;4;;1800000;-12.0664873;-76.9646695;500;1170
150114;Lima;LaMolina;2;3;1;5;3;A Remodelar;690000;-12.0664873;-76.9646695;220;674
150140;Lima;SantiagoDeSurco;3;3;3;4;4;A Remodelar;2100000;-12.1044345;-76.9646965;600;490
150140;Lima;SantiagoDeSurco;3;5;3;2;4;Bueno;598000;-12.1044345;-76.9646965;234;270
150140;Lima;SantiagoDeSurco;1;5;3;2;5+;Remodelado;390000;-12.0977239;-76.964773;200;200
150114;Lima;LaMolina;3;5;3;0;4;Muy bueno;899000;-12.06553745;-76.96481397;384;395
150140;Lima;SantiagoDeSurco;3;5;2;4;5+;Muy bueno;989000;-12.10094;-76.964827;400;681
150140;Lima;SantiagoDeSurco;1;5;2;4;5+;;9000000;-12.1151571;-76.9648496;1000;3300
150140;Lima;SantiagoDeSurco;4;4;2;3;3;A Remodelar;2980000;-12.1151571;-76.9648496;517;1508
150140;Lima;SantiagoDeSurco;2;5;2;5;4;Remodelado;2700000;-12.1151571;-76.9648496;705;1240
150140;Lima;SantiagoDeSurco;1;4;2;3;4;;2000000;-12.1151571;-76.9648496;530;1630
150114;Lima;LaMolina;1;5;2;3;4;;2100000;-12.0542956;-76.9649041;380;1115
150114;Lima;LaMolina;2;3;2;2;4;Muy bueno;515000;-12.06805017;-76.96494306;299;312
150140;Lima;SantiagoDeSurco;3;5;1;5;5+;Remodelado;1567200;-12.1161005;-76.96498492;461;1306
150140;Lima;SantiagoDeSurco;4;4;4;2;3;;1100000;-12.1222699;-76.9650262;380;380
150114;Lima;LaMolina;1;5;2;4;4;;1600000;-12.0716313;-76.9650529;500;1000
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;1450000;-12.0716313;-76.9650529;500;1000
150114;Lima;LaMolina;2;3;1;5;4;;1450000;-12.0716313;-76.9650529;500;1000
150114;Lima;LaMolina;3;5;3;4;5+;Excelente;750000;-12.0716313;-76.9650529;550;550
150133;Lima;SanJuanDeMiraflores;4;2;2;0;5+;Bueno;229000;-12.16493222;-76.96505845;180;200
150140;Lima;SantiagoDeSurco;1;2;2;1;3;Muy bueno;2650000;-12.0866339;-76.9650881;650;1300
150140;Lima;SantiagoDeSurco;3;5;1;4;4;Bueno;1350000;-12.0866339;-76.9650881;440;937
150140;Lima;SantiagoDeSurco;7;4;3;5;4;;2100000;-12.11292331;-76.96510913;735;1140
150137;Lima;SantaAnita;1;4;2;2;5+;Excelente;269000;-12.04697562;-76.96518543;244;244
150140;Lima;SantiagoDeSurco;1;3;3;1;4;Remodelado;394000;-12.1071776;-76.96519701;280;280
150114;Lima;LaMolina;4;5;2;3;5+;Muy bueno;2000000;-12.07546462;-76.96524982;451;1206
150140;Lima;SantiagoDeSurco;1;5;3;3;3;;1200000;-12.110369;-76.96528;350;400
150114;Lima;LaMolina;1;5;2;4;5+;Muy bueno;1550000;-12.07465461;-76.96530562;452;1318
150140;Lima;SantiagoDeSurco;2;4;2;2;3;;1690000;-12.1107439;-76.96533094;360;925
150140;Lima;SantiagoDeSurco;8;5;3;2;4;Muy bueno;459000;-12.10889799;-76.9654545;330;330
150140;Lima;SantiagoDeSurco;2;3;3;1;3;Muy bueno;350000;-12.0955639;-76.965472;238;100
150114;Lima;LaMolina;3;5;2;5;3;;1350000;-12.07780731;-76.96554979;711;1074
150137;Lima;SantaAnita;3;3;3;1;5+;Muy bueno;365000;-12.04782877;-76.96555079;473;200
150140;Lima;SantiagoDeSurco;3;5;2;4;5+;;3950000;-12.124467;-76.96558;550;1693
150140;Lima;SantiagoDeSurco;1;5;3;5;5+;Excelente;2750000;-12.1211503;-76.9655834;675;1844
150140;Lima;SantiagoDeSurco;3;5;2;5;4;Excelente;2800000;-12.11000455;-76.9655972;793;1386
150140;Lima;SantiagoDeSurco;3;4;2;0;4;Bueno;9000000;-12.0838317;-76.9657463;732;3150
150140;Lima;SantiagoDeSurco;1;4;2;4;3;;2000000;-12.0838317;-76.9657463;530;675
150140;Lima;SantiagoDeSurco;1;5;2;2;5+;;1850000;-12.0838317;-76.9657463;571;1003
150114;Lima;LaMolina;8;4;2;3;4;Remodelado;1800000;-12.0838317;-76.9657463;500;815
150114;Lima;LaMolina;3;5;2;4;4;;1650000;-12.0838317;-76.9657463;625;1518
150140;Lima;SantiagoDeSurco;1;4;2;4;4;;1200000;-12.0838317;-76.9657463;600;776
150114;Lima;LaMolina;1;4;3;3;5+;Bueno;789000;-12.0838317;-76.9657463;333;256
150140;Lima;SantiagoDeSurco;7;5;2;4;4;;1300000;-12.11771923;-76.96577729;450;1000
150114;Lima;LaMolina;2;4;2;2;4;;1300000;-12.1172463;-76.965811;500;1500
150140;Lima;SantiagoDeSurco;1;5;2;3;4;Excelente;1200000;-12.1172463;-76.965811;460;1460
150140;Lima;SantiagoDeSurco;2;5;2;3;5+;;3100000;-12.1240742;-76.9658676;560;1697
150140;Lima;SantiagoDeSurco;3;4;2;5;3;Bueno;3000000;-12.1240742;-76.9658676;560;1500
150114;Lima;LaMolina;2;5;2;4;4;;2000000;-12.07736521;-76.96592504;450;1000
150140;Lima;SantiagoDeSurco;1;5;2;3;5+;;1813000;-12.1239445;-76.9659304;414;1384
150114;Lima;LaMolina;1;4;2;2;4;Muy bueno;1339000;-12.08332813;-76.96608962;628;628
150140;Lima;SantiagoDeSurco;4;3;4;2;4;Muy bueno;470000;-12.10533866;-76.96623225;222;190
150137;Lima;SantaAnita;3;3;2;0;5+;;260000;-12.0466576;-76.966241;169;169
150132;Lima;SanJuanDeLurigancho;3;3;1;2;3;Excelente;169500;-12.01587843;-76.96629608;180;180
150132;Lima;SanJuanDeLurigancho;2;5;3;0;5+;;396000;-12.01969626;-76.96636675;246;246
150114;Lima;LaMolina;3;5;2;5;3;;1350000;-12.07529814;-76.96642756;700;1064
150114;Lima;LaMolina;3;4;3;2;5+;Muy bueno;550000;-12.0664816;-76.9664408;420;312
150114;Lima;LaMolina;3;5;4;2;5+;Excelente;750000;-12.0719771;-76.9664664;550;550
150140;Lima;SantiagoDeSurco;1;4;3;2;3;;900000;-12.11611808;-76.96647238;550;350
150140;Lima;SantiagoDeSurco;4;4;2;4;3;Bueno;990000;-12.09909063;-76.96651735;464;681
150140;Lima;SantiagoDeSurco;3;4;2;5;4;Remodelado;990000;-12.0990693;-76.966542;464;680
150140;Lima;SantiagoDeSurco;3;4;2;5;4;Remodelado;990000;-12.0990693;-76.966542;464;680
150140;Lima;SantiagoDeSurco;2;4;2;5;4;Muy bueno;990000;-12.0990693;-76.966542;464;680
150140;Lima;SantiagoDeSurco;3;4;2;5;4;Remodelado;990000;-12.0990693;-76.966542;464;680
150133;Lima;SanJuanDeMiraflores;4;1;1;0;2;Bueno;69000;-12.1682866;-76.9666432;105;105
150140;Lima;SantiagoDeSurco;3;4;1;1;4;;990000;-12.0992256;-76.96671893;464;681
150140;Lima;SantiagoDeSurco;3;3;2;2;3;Bueno;420000;-12.10866068;-76.96672486;200;200
150140;Lima;SantiagoDeSurco;1;5;2;5;5+;Remodelado;3200000;-12.12259825;-76.96676813;600;1750
150140;Lima;SantiagoDeSurco;3;4;3;2;4;Remodelado;850000;-12.107893;-76.9668905;373;331
150140;Lima;SantiagoDeSurco;3;2;3;2;3;;450000;-12.107893;-76.9668905;241;200
150102;Lima;Ancon;4;5;3;2;5+;Bueno;170000;-12.1483429;-76.9669966;277;432
150140;Lima;SantiagoDeSurco;2;4;2;2;4;Bueno;880000;-12.10562454;-76.96701625;373;331
150140;Lima;SantiagoDeSurco;1;3;2;2;3;Muy bueno;1339000;-12.09197317;-76.96702564;340;630
150140;Lima;SantiagoDeSurco;3;5;2;3;4;Muy bueno;1450000;-12.0887461;-76.9670433;600;776
150133;Lima;SanJuanDeMiraflores;2;4;2;0;4;Remodelado;145000;-12.1534805;-76.96709488;360;200
150140;Lima;SantiagoDeSurco;2;3;3;1;4;Excelente;290000;-12.0966255;-76.9671743;195;195
150114;Lima;LaMolina;1;5;1;5;5+;Excelente;2300000;-12.0742007;-76.9671843;600;1150
150114;Lima;LaMolina;2;4;2;4;5+;Muy bueno;2100000;-12.0742007;-76.9671843;760;1384
150114;Lima;LaMolina;3;4;2;4;5+;Remodelado;1890000;-12.0742007;-76.9671843;700;1150
150114;Lima;LaMolina;1;4;2;4;3;;1800000;-12.0742007;-76.9671843;400;1050
150114;Lima;LaMolina;3;3;2;2;4;;1450000;-12.0742007;-76.9671843;300;1000
150114;Lima;LaMolina;3;3;2;5;3;Muy bueno;1300000;-12.0742007;-76.9671843;700;1064
150114;Lima;LaMolina;4;3;2;5;3;A Remodelar;1300000;-12.0742007;-76.9671843;700;1064
150114;Lima;LaMolina;2;3;2;4;3;Regular;1280000;-12.0742007;-76.9671843;300;1046
150114;Lima;LaMolina;2;2;2;2;3;;1000000;-12.0742007;-76.9671843;200;727
150132;Lima;SanJuanDeLurigancho;3;1;1;0;2;;75000;-12.0181791;-76.9671865;50;60
150114;Lima;LaMolina;3;4;1;3;5+;;2300000;-12.0742325;-76.96718754;759;1384
150140;Lima;SantiagoDeSurco;3;5;2;0;5+;Bueno;3200000;-12.11414827;-76.96722801;680;2500
150140;Lima;SantiagoDeSurco;3;5;2;5;5+;A Remodelar;3200000;-12.1184452;-76.9672492;720;2657
150140;Lima;SantiagoDeSurco;1;3;1;5;3;Muy bueno;1350000;-12.09119036;-76.96725015;440;937
150133;Lima;SanJuanDeMiraflores;1;2;1;1;4;Muy bueno;170000;-12.1734316;-76.9673386;160;140
150133;Lima;SanJuanDeMiraflores;2;1;1;0;2;;80000;-12.16081474;-76.9674012;90;90
150140;Lima;SantiagoDeSurco;2;5;2;5;4;Muy bueno;4500000;-12.115593;-76.96749;961;2500
150140;Lima;SantiagoDeSurco;3;4;2;5;5+;Muy bueno;3400000;-12.1170305;-76.9675035;500;2520
150140;Lima;SantiagoDeSurco;1;5;2;4;4;Muy bueno;2200000;-12.1170305;-76.9675035;558;1200
150140;Lima;SantiagoDeSurco;2;5;2;5;5+;Bueno;4623642;-12.1170716;-76.9675158;1500;3095
150140;Lima;SantiagoDeSurco;1;4;3;5;3;;4500000;-12.1170716;-76.9675158;500;2500
150140;Lima;SantiagoDeSurco;2;5;3;4;5+;Bueno;3800000;-12.1170716;-76.9675158;1193;2650
150140;Lima;SantiagoDeSurco;2;4;2;2;3;;850000;-12.11331537;-76.96751656;352;325
150140;Lima;SantiagoDeSurco;1;5;3;2;5+;Muy bueno;1320000;-12.1131461;-76.9675199;570;570
150140;Lima;SantiagoDeSurco;2;4;2;2;3;Excelente;880000;-12.1131461;-76.9675199;352;322
150140;Lima;SantiagoDeSurco;9;4;2;2;4;;880000;-12.1131461;-76.9675199;262;322
150140;Lima;SantiagoDeSurco;2;4;2;2;3;Muy bueno;880000;-12.1131461;-76.9675199;353;322
150140;Lima;SantiagoDeSurco;1;4;2;2;3;;850000;-12.1131461;-76.9675199;353;353
150140;Lima;SantiagoDeSurco;3;4;1;5;4;Muy bueno;1500000;-12.09093573;-76.96752224;440;937
150140;Lima;SantiagoDeSurco;1;4;2;2;3;Muy bueno;850000;-12.1129451;-76.9675465;352;322
150140;Lima;SantiagoDeSurco;3;2;2;2;4;Muy bueno;1050000;-12.0935948;-76.9675784;370;400
150140;Lima;SantiagoDeSurco;3;2;2;2;4;Muy bueno;1050000;-12.0935948;-76.9675784;370;400
150140;Lima;SantiagoDeSurco;3;5;2;5;5+;;4000000;-12.11567474;-76.96763283;1000;2515
150114;Lima;LaMolina;3;5;2;3;5+;;2100000;-12.073457;-76.9677068;500;1400
150140;Lima;SantiagoDeSurco;3;5;2;5;5+;Excelente;1567200;-12.11867186;-76.96771425;461;1306
150114;Lima;LaMolina;2;3;2;2;4;Muy bueno;1200000;-12.07729651;-76.96778266;334;728
150140;Lima;SantiagoDeSurco;4;5;2;5;5+;A Remodelar;3800000;-12.11840394;-76.9678088;720;2657
150140;Lima;SantiagoDeSurco;3;4;3;1;5+;Excelente;312000;-12.11070895;-76.96782183;240;240
150140;Lima;SantiagoDeSurco;3;5;2;5;5+;Excelente;1567200;-12.11728504;-76.96788768;461;1306
150140;Lima;SantiagoDeSurco;2;3;2;5;5+;Bueno;2430000;-12.093864;-76.967891;550;1620
150114;Lima;LaMolina;4;5;2;5;5+;Bueno;1300000;-12.08044584;-76.9678919;780;1117
150132;Lima;SanJuanDeLurigancho;3;2;2;0;5+;Muy bueno;75000;-12.01418836;-76.96790036;140;135
150133;Lima;SanJuanDeMiraflores;2;3;3;1;5+;A Remodelar;180000;-12.1524276;-76.9679079;300;200
150140;Lima;SantiagoDeSurco;3;4;2;3;4;Bueno;2890000;-12.12473801;-76.96791214;486;1632
150140;Lima;SantiagoDeSurco;2;3;2;0;4;Excelente;1500000;-12.09038268;-76.96792306;440;937
150114;Lima;LaMolina;4;3;2;3;4;Excelente;1570000;-12.07498083;-76.96794278;428;1122
150114;Lima;LaMolina;8;5;2;5;5+;;5000000;-12.0771286;-76.9679852;800;2024
150140;Lima;SantiagoDeSurco;3;2;2;2;4;Bueno;600000;-12.10959183;-76.96799497;225;297
150114;Lima;LaMolina;3;5;3;3;5+;Muy bueno;650000;-12.07153085;-76.96801254;288;372
150140;Lima;SantiagoDeSurco;9;5;1;4;4;;1700000;-12.1162302;-76.96811518;600;1200
150140;Lima;SantiagoDeSurco;4;4;2;4;5+;A Remodelar;750000;-12.10851811;-76.96813402;372;391
150132;Lima;SanJuanDeLurigancho;3;2;2;0;3;Bueno;75000;-12.01373781;-76.96815276;135;135
150140;Lima;SantiagoDeSurco;2;5;2;5;5+;Excelente;2750000;-12.090048;-76.9681634;750;1500
150140;Lima;SantiagoDeSurco;1;5;3;0;5+;Muy bueno;5000000;-12.118197;-76.96819848;1000;2500
150140;Lima;SantiagoDeSurco;7;5;3;2;5+;;1300000;-12.1055525;-76.9682812;554;568
150114;Lima;LaMolina;1;4;2;5;5+;;1480000;-12.079305;-76.96836454;390;1097
150114;Lima;LaMolina;4;4;1;5;4;Bueno;1350000;-12.07479137;-76.96836631;460;1200
150140;Lima;SantiagoDeSurco;1;5;2;5;4;;2800000;-12.12009299;-76.96836839;600;1750
150140;Lima;SantiagoDeSurco;3;2;2;1;3;Bueno;350000;-12.1043817;-76.9683908;190;160
150114;Lima;LaMolina;3;3;1;2;4;Excelente;1400000;-12.0718339;-76.96842237;337;1104
150140;Lima;SantiagoDeSurco;3;5;2;3;5+;Muy bueno;450000;-12.1043079;-76.968461;410;180
150133;Lima;SanJuanDeMiraflores;3;3;2;4;5+;;315000;-12.1632352;-76.9684675;200;208
150114;Lima;LaMolina;3;4;2;4;3;Remodelado;2200000;-12.07359522;-76.96850869;700;1150
150142;Lima;VillaElSalvador;1;1;1;0;2;Bueno;49500;-12.20517012;-76.96851247;90;90
150140;Lima;SantiagoDeSurco;1;5;3;1;4;Muy bueno;400000;-12.10834616;-76.96851269;280;280
150133;Lima;SanJuanDeMiraflores;2;3;3;1;5+;Muy bueno;250000;-12.1703694;-76.9685187;403;403
150140;Lima;SantiagoDeSurco;2;5;3;3;4;;1300000;-12.12006804;-76.96853612;450;1000
150140;Lima;SantiagoDeSurco;1;4;2;2;4;Excelente;850000;-12.11386121;-76.96854969;353;322
150140;Lima;SantiagoDeSurco;1;5;1;5;5+;;2650000;-12.11394436;-76.96859337;800;1924
150114;Lima;LaMolina;2;5;1;5;5+;Excelente;1890000;-12.0783733;-76.9686267;650;1150
150114;Lima;LaMolina;3;3;2;4;4;Bueno;1800000;-12.0783733;-76.9686267;600;1132
150114;Lima;LaMolina;2;3;2;5;4;Excelente;1600000;-12.0783733;-76.9686267;450;1162
150114;Lima;LaMolina;7;4;1;4;4;;1600000;-12.0783733;-76.9686267;500;1170
150114;Lima;LaMolina;1;5;2;4;4;;1590000;-12.0783733;-76.9686267;500;1000
150114;Lima;LaMolina;3;5;2;4;5+;;1500000;-12.0783733;-76.9686267;600;1000
150114;Lima;LaMolina;3;5;1;4;4;;1500000;-12.0783733;-76.9686267;400;1138
150140;Lima;SantiagoDeSurco;9;3;2;4;3;Muy bueno;1350000;-12.0783733;-76.9686267;600;1040
150114;Lima;LaMolina;2;5;2;2;4;Muy bueno;1300000;-12.0783733;-76.9686267;648;1117
150114;Lima;LaMolina;3;5;2;5;4;Muy bueno;1300000;-12.0783733;-76.9686267;487;1016
150114;Lima;LaMolina;3;5;2;4;5+;Bueno;1200000;-12.0783733;-76.9686267;300;1023
150114;Lima;LaMolina;2;3;1;4;3;Muy bueno;1140000;-12.0783733;-76.9686267;320;1040
150114;Lima;LaMolina;2;3;2;0;4;A Remodelar;375000;-12.1688401;-76.9686421;190;500
150114;Lima;LaMolina;3;4;2;4;3;Remodelado;2200000;-12.07362999;-76.96865916;700;1150
150114;Lima;LaMolina;1;5;2;4;4;Remodelado;1500000;-12.07472141;-76.96873879;650;1134
150114;Lima;LaMolina;2;5;2;4;5+;Remodelado;2150000;-12.0768158;-76.9687476;540;1110
150114;Lima;LaMolina;3;4;2;2;5+;Bueno;1050000;-12.08111859;-76.96875683;426;640
150133;Lima;SanJuanDeMiraflores;3;2;3;0;4;;199000;-12.151585;-76.9687724;200;200
150114;Lima;LaMolina;5;5;2;4;5+;Bueno;1898000;-12.06918506;-76.96878178;630;1898
